model,suite,prompt_mode,task_id,episode_id,prompt_used,success,ratio_mean,iou_mean,sources
DreamZero,libero_90_act,synonym,2,1,,0.0,0.5559472609726817,0.13713237202301212,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,3,0,,0.0,0.575340322888564,0.1100631053340087,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,opposite,3,0,,0.0,0.5793849831318414,0.16683920995339335,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,original,3,0,,0.0,0.5679702761410593,0.17521826371595264,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/none/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/none/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,random,3,0,,0.0,0.573995895123104,0.15792055438666225,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_random/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_random/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,shuffle,3,0,,0.0,0.5695329294675174,0.1783471106423847,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,synonym,3,0,,0.0,0.5465201304290672,0.29939107403329646,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,3,1,,0.0,0.5787347466919791,0.11343910266299806,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,opposite,3,1,,1.0,0.5559564240346495,0.14688687516643067,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,original,3,1,,0.0,0.5749120369993078,0.17439137752365477,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/none/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/none/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,random,3,1,,0.0,0.5803375063991939,0.12403223167415303,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_random/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_random/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,shuffle,3,1,,0.0,0.5626424393491269,0.061338936003178794,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,synonym,3,1,,1.0,0.5431363571683541,0.17999949473857463,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,4,0,,0.0,0.5729808285860519,0.19552252811598705,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,opposite,4,0,,0.0,0.5713508550310276,0.08407568375374293,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,original,4,0,,0.0,0.5718626727550143,0.14257156628770018,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/none/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/none/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,random,4,0,,0.0,0.5765999278906385,0.18164240613231408,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_random/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_random/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,shuffle,4,0,,0.0,0.5639178029869887,0.1949488499113037,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,synonym,4,0,,0.0,0.5581649295416146,0.17731983877498342,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,4,1,,0.0,0.576345982097716,0.11976445998353842,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,opposite,4,1,,0.0,0.5679156793857609,0.07317993291213956,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,original,4,1,,0.0,0.5558782973478191,0.13951492838991977,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/none/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/none/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,random,4,1,,0.0,0.5782183667516397,0.11353140770592623,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_random/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_random/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,shuffle,4,1,,0.0,0.5632248085261875,0.1943860118802483,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,synonym,4,1,,0.0,0.54625164158448,0.1789177781164631,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,5,0,,0.0,0.5787084517386908,0.18136598979566226,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,opposite,5,0,,0.0,0.5759872262518788,0.08326461439172937,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,original,5,0,,1.0,0.54666477172131,0.1469917406154682,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/none/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/none/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,random,5,0,,1.0,0.5545519196717447,0.08512371622529535,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_random/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_random/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,shuffle,5,0,,0.0,0.5570716235886234,0.1052981850207761,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,synonym,5,0,,1.0,0.5343878700203676,0.16433222951480306,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,5,1,,0.0,0.5745470223854826,0.1807139160481966,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,opposite,5,1,,1.0,0.5532394914282422,0.1654090494854156,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_opposite/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,original,5,1,,1.0,0.5509153931793875,0.13694583938087487,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/none/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/none/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_object_shift_x0.05_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/pol_random_action_p0.25_s1.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_15deg_translate_x0.1_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_rotate_30deg/libero_90_act_seed7/attention_ratio_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/vis_translate_x0.2_y0.0/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,random,5,1,,0.0,0.5728190086328514,0.1352393594306888,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_random/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_random/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,shuffle,5,1,,1.0,0.5370846546735867,0.07938024229340374,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_shuffle/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,synonym,5,1,,1.0,0.5298472182539087,0.16119634742608757,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_synonym/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
DreamZero,libero_90_act,empty,6,0,,1.0,0.5506441844647926,0.18977829640333005,/n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/iou/dreamzero/perturb/prompt_empty/libero_90_act_seed7/iou_results_libero_90_act.json | /n/holylfs06/LABS/sham_lab/Users/chloe00/vla-interp/results/attention/ratio/dreamzero/perturb/prompt_empty/libero_90_act_seed7/attention_ratio_results_libero_90_act.json
