suite,task_id,trial_id,task_description,success,action_entropy_kde,mean_log_density,std_log_density,all_action_entropy_kde,num_actions,mean_action_delta_norm,std_action_delta_norm,mean_pos_delta_norm,mean_rot_delta_norm,smoothness,mmd,replan_consistency,file
object,9,17,pick up the orange juice and place it in the basket,True,-8.617594220564461,8.617594220564461,1.0884632558911462,-8.617594220564461,110,0.0746054576940561,0.05535802801245872,0.0739832386425739,0.007047823251923546,"{'mean_action_delta': 0.07460545748472214, 'max_action_delta': 0.235160693526268, 'std_action_delta': 0.055358029901981354, 'mean_action_accel': 0.04664536193013191, 'max_action_accel': 0.33978357911109924, 'mean_pos_delta': 0.07398323714733124, 'mean_rot_delta': 0.0070478226989507675, 'mean_direction_consistency': 0.7404257771041658, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 47, 'step_idx': 37, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.09940636903047562, 'mean_within_chunk_delta': 0.0686870589852333, 'boundary_ratio': 1.4472357748181721, 'num_chunk_boundaries': 21}",{},"{'mean_replan_l2': 0.26576620748355273, 'max_replan_l2': 2.0042948722839355, 'std_replan_l2': 0.4364373691051164, 'num_replans': 21}",actions_pick_up_the_orange_juice_and_place_it_in_the_basket_trial17_success.json
object,9,18,pick up the orange juice and place it in the basket,True,-8.617594220564461,8.617594220564461,1.0884632558911462,-8.617594220564461,130,0.07014597316684071,0.05369922042508055,0.06943013954387847,0.007296845630486316,"{'mean_action_delta': 0.07014597952365875, 'max_action_delta': 0.21944105625152588, 'std_action_delta': 0.05369921773672104, 'mean_action_accel': 0.044687431305646896, 'max_action_accel': 0.20480169355869293, 'mean_pos_delta': 0.06943013519048691, 'mean_rot_delta': 0.007296845782548189, 'mean_direction_consistency': 0.7654110670846421, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 48, 'step_idx': 38, 'from': 'close', 'to': 'open'}, {'t': 124, 'step_idx': 114, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.0923699364066124, 'mean_within_chunk_delta': 0.06480367481708527, 'boundary_ratio': 1.4253811480187752, 'num_chunk_boundaries': 25}",{},"{'mean_replan_l2': 0.21091901443898678, 'max_replan_l2': 2.018662214279175, 'std_replan_l2': 0.379984357850883, 'num_replans': 25}",actions_pick_up_the_orange_juice_and_place_it_in_the_basket_trial18_success.json
object,7,11,pick up the milk and place it in the basket,True,-7.7813652995251195,7.7813652995251195,1.2063643024022908,-7.7813652995251195,124,0.06655519997428466,0.04895187891607743,0.0656453992100054,0.008232960161351697,"{'mean_action_delta': 0.0665552020072937, 'max_action_delta': 0.234031081199646, 'std_action_delta': 0.048951875418424606, 'mean_action_accel': 0.044285938143730164, 'max_action_accel': 0.26124393939971924, 'mean_pos_delta': 0.06564539670944214, 'mean_rot_delta': 0.008232959546148777, 'mean_direction_consistency': 0.7673536246550865, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 52, 'step_idx': 42, 'from': 'close', 'to': 'open'}, {'t': 132, 'step_idx': 122, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.08599963039159775, 'mean_within_chunk_delta': 0.06184140220284462, 'boundary_ratio': 1.390648130996646, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.23802618930737177, 'max_replan_l2': 2.0040931701660156, 'std_replan_l2': 0.3796139579492826, 'num_replans': 24}",actions_pick_up_the_milk_and_place_it_in_the_basket_trial11_success.json
object,2,17,pick up the salad dressing and place it in the basket,True,-8.58048538693154,8.58048538693154,1.0982083804068645,-8.58048538693154,117,0.077694064750866,0.05215781090114603,0.07701223717745521,0.007217027497847147,"{'mean_action_delta': 0.07769407331943512, 'max_action_delta': 0.23326462507247925, 'std_action_delta': 0.05215781182050705, 'mean_action_accel': 0.05399949848651886, 'max_action_accel': 0.33145079016685486, 'mean_pos_delta': 0.07701223343610764, 'mean_rot_delta': 0.00721702678129077, 'mean_direction_consistency': 0.6364713227578803, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 55, 'step_idx': 45, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.09283006936311722, 'mean_within_chunk_delta': 0.07395076006650925, 'boundary_ratio': 1.2552956761989795, 'num_chunk_boundaries': 23}",{},"{'mean_replan_l2': 0.2732953652739525, 'max_replan_l2': 2.0311176776885986, 'std_replan_l2': 0.3880621342101002, 'num_replans': 23}",actions_pick_up_the_salad_dressing_and_place_it_in_the_basket_trial17_success.json
object,3,10,pick up the bbq sauce and place it in the basket,True,-7.780275273458227,7.780275273458227,0.9599689546033782,-7.780275273458227,132,0.0726573450121147,0.05672660570323391,0.07153299208446086,0.010214209619230584,"{'mean_action_delta': 0.07265734672546387, 'max_action_delta': 0.4422934651374817, 'std_action_delta': 0.0567266047000885, 'mean_action_accel': 0.05720394477248192, 'max_action_accel': 0.556726336479187, 'mean_pos_delta': 0.07153299450874329, 'mean_rot_delta': 0.010214208625257015, 'mean_direction_consistency': 0.639756117732479, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 59, 'step_idx': 49, 'from': 'close', 'to': 'open'}, {'t': 132, 'step_idx': 122, 'from': 'open', 'to': 'close'}, {'t': 135, 'step_idx': 125, 'from': 'close', 'to': 'open'}, {'t': 137, 'step_idx': 127, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.09269383549690247, 'mean_within_chunk_delta': 0.06769592314958572, 'boundary_ratio': 1.3692676188502457, 'num_chunk_boundaries': 26}",{},"{'mean_replan_l2': 0.2870548419081248, 'max_replan_l2': 2.9972314834594727, 'std_replan_l2': 0.549007477310117, 'num_replans': 26}",actions_pick_up_the_bbq_sauce_and_place_it_in_the_basket_trial10_success.json
object,3,0,pick up the bbq sauce and place it in the basket,True,-7.780275273458227,7.780275273458227,0.9599689546033782,-7.780275273458227,222,0.08681086963674736,0.08051494320245751,0.08546334889831182,0.011280593370631068,"{'mean_action_delta': 0.08681086450815201, 'max_action_delta': 0.8984344601631165, 'std_action_delta': 0.08051494508981705, 'mean_action_accel': 0.07420233637094498, 'max_action_accel': 1.0659316778182983, 'mean_pos_delta': 0.08546335250139236, 'mean_rot_delta': 0.01128059346228838, 'mean_direction_consistency': 0.6195334393192421, 'num_gripper_transitions': 11, 'gripper_transitions': [{'t': 61, 'step_idx': 51, 'from': 'close', 'to': 'open'}, {'t': 83, 'step_idx': 73, 'from': 'open', 'to': 'close'}, {'t': 103, 'step_idx': 93, 'from': 'close', 'to': 'open'}, {'t': 131, 'step_idx': 121, 'from': 'open', 'to': 'close'}, {'t': 153, 'step_idx': 143, 'from': 'close', 'to': 'open'}, {'t': 155, 'step_idx': 145, 'from': 'open', 'to': 'close'}, {'t': 158, 'step_idx': 148, 'from': 'close', 'to': 'open'}, {'t': 224, 'step_idx': 214, 'from': 'open', 'to': 'close'}, {'t': 225, 'step_idx': 215, 'from': 'close', 'to': 'open'}, {'t': 226, 'step_idx': 216, 'from': 'open', 'to': 'close'}, {'t': 230, 'step_idx': 220, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.12606258690357208, 'mean_within_chunk_delta': 0.07705338299274445, 'boundary_ratio': 1.6360422087560058, 'num_chunk_boundaries': 44}",{},"{'mean_replan_l2': 0.8663770756260916, 'max_replan_l2': 3.695857286453247, 'std_replan_l2': 1.1776587203100153, 'num_replans': 44}",actions_pick_up_the_bbq_sauce_and_place_it_in_the_basket_trial0_success.json
object,0,15,pick up the alphabet soup and place it in the basket,True,-8.450147418282025,8.450147418282025,1.3034775116284223,-8.450147418282025,139,0.07630535210415289,0.05714584015209485,0.07546106793418311,0.008862209698671231,"{'mean_action_delta': 0.0763053447008133, 'max_action_delta': 0.3148965835571289, 'std_action_delta': 0.05714584141969681, 'mean_action_accel': 0.05278605595231056, 'max_action_accel': 0.40593141317367554, 'mean_pos_delta': 0.07546106725931168, 'mean_rot_delta': 0.008862209506332874, 'mean_direction_consistency': 0.7137099366335973, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 57, 'step_idx': 47, 'from': 'close', 'to': 'open'}, {'t': 137, 'step_idx': 127, 'from': 'open', 'to': 'close'}, {'t': 140, 'step_idx': 130, 'from': 'close', 'to': 'open'}, {'t': 142, 'step_idx': 132, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10923698544502258, 'mean_within_chunk_delta': 0.068294957280159, 'boundary_ratio': 1.599488304779393, 'num_chunk_boundaries': 27}",{},"{'mean_replan_l2': 0.2673865569134553, 'max_replan_l2': 2.926687717437744, 'std_replan_l2': 0.5273993191588854, 'num_replans': 27}",actions_pick_up_the_alphabet_soup_and_place_it_in_the_basket_trial15_success.json
object,8,9,pick up the chocolate pudding and place it in the basket,True,-7.937146870385758,7.937146870385758,1.4152342742651622,-7.937146870385758,138,0.07679409009785167,0.09770892946642191,0.07578143600653177,0.009224571054376471,"{'mean_action_delta': 0.0767940878868103, 'max_action_delta': 0.8798784017562866, 'std_action_delta': 0.09770893305540085, 'mean_action_accel': 0.06558183580636978, 'max_action_accel': 0.865852952003479, 'mean_pos_delta': 0.0757814422249794, 'mean_rot_delta': 0.009224571287631989, 'mean_direction_consistency': 0.7254605137688273, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 59, 'step_idx': 49, 'from': 'close', 'to': 'open'}, {'t': 140, 'step_idx': 130, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.12814795970916748, 'mean_within_chunk_delta': 0.06418904662132263, 'boundary_ratio': 1.9964147538312038, 'num_chunk_boundaries': 27}",{},"{'mean_replan_l2': 0.4060951690706942, 'max_replan_l2': 4.178178787231445, 'std_replan_l2': 0.8297535632864725, 'num_replans': 27}",actions_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_trial9_success.json
object,7,15,pick up the milk and place it in the basket,True,-7.7813652995251195,7.7813652995251195,1.2063643024022908,-7.7813652995251195,132,0.07774889098395033,0.059762373201969886,0.07602731560762147,0.012270147075524682,"{'mean_action_delta': 0.07774888724088669, 'max_action_delta': 0.32519689202308655, 'std_action_delta': 0.059762369841337204, 'mean_action_accel': 0.054475609213113785, 'max_action_accel': 0.3499809503555298, 'mean_pos_delta': 0.07602731883525848, 'mean_rot_delta': 0.012270146980881691, 'mean_direction_consistency': 0.7056535115895363, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 52, 'step_idx': 42, 'from': 'close', 'to': 'open'}, {'t': 136, 'step_idx': 126, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10276917368173599, 'mean_within_chunk_delta': 0.07155339419841766, 'boundary_ratio': 1.436258542770968, 'num_chunk_boundaries': 26}",{},"{'mean_replan_l2': 0.3961516832216428, 'max_replan_l2': 2.876512289047241, 'std_replan_l2': 0.6230919030845185, 'num_replans': 26}",actions_pick_up_the_milk_and_place_it_in_the_basket_trial15_success.json
object,6,6,pick up the butter and place it in the basket,True,-7.5993343449307575,7.5993343449307575,1.226239666358444,-7.5993343449307575,148,0.07575464123847331,0.06010228754567678,0.07422975854168894,0.011206800409127027,"{'mean_action_delta': 0.07575464248657227, 'max_action_delta': 0.36607974767684937, 'std_action_delta': 0.06010228767991066, 'mean_action_accel': 0.05764835700392723, 'max_action_accel': 0.5104954838752747, 'mean_pos_delta': 0.07422976195812225, 'mean_rot_delta': 0.011206800118088722, 'mean_direction_consistency': 0.704115376651067, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 63, 'step_idx': 53, 'from': 'close', 'to': 'open'}, {'t': 151, 'step_idx': 141, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10812665522098541, 'mean_within_chunk_delta': 0.06779880821704865, 'boundary_ratio': 1.5948164586438254, 'num_chunk_boundaries': 29}",{},"{'mean_replan_l2': 0.37073563244836083, 'max_replan_l2': 2.896374464035034, 'std_replan_l2': 0.6377258070478784, 'num_replans': 29}",actions_pick_up_the_butter_and_place_it_in_the_basket_trial6_success.json
object,6,0,pick up the butter and place it in the basket,True,-7.5993343449307575,7.5993343449307575,1.226239666358444,-7.5993343449307575,161,0.07162543756421655,0.04731837098385802,0.07050102463399525,0.009882425762589265,"{'mean_action_delta': 0.07162543386220932, 'max_action_delta': 0.29565808176994324, 'std_action_delta': 0.04731837287545204, 'mean_action_accel': 0.049381155520677567, 'max_action_accel': 0.4249589145183563, 'mean_pos_delta': 0.07050102204084396, 'mean_rot_delta': 0.009882425889372826, 'mean_direction_consistency': 0.6708771633980034, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 73, 'step_idx': 63, 'from': 'close', 'to': 'open'}, {'t': 166, 'step_idx': 156, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.09265445172786713, 'mean_within_chunk_delta': 0.06636817753314972, 'boundary_ratio': 1.396067440326923, 'num_chunk_boundaries': 32}",{},"{'mean_replan_l2': 0.4170232384931296, 'max_replan_l2': 3.5514395236968994, 'std_replan_l2': 0.7287344213435636, 'num_replans': 32}",actions_pick_up_the_butter_and_place_it_in_the_basket_trial0_success.json
object,6,1,pick up the butter and place it in the basket,True,-7.5993343449307575,7.5993343449307575,1.226239666358444,-7.5993343449307575,142,0.08090650179945197,0.09590098657410587,0.07981153818983452,0.010465441593765744,"{'mean_action_delta': 0.08090649545192719, 'max_action_delta': 0.681270956993103, 'std_action_delta': 0.0959009900689125, 'mean_action_accel': 0.06922254711389542, 'max_action_accel': 0.7426327466964722, 'mean_pos_delta': 0.07981153577566147, 'mean_rot_delta': 0.010465441271662712, 'mean_direction_consistency': 0.6836487120753321, 'num_gripper_transitions': 6, 'gripper_transitions': [{'t': 61, 'step_idx': 51, 'from': 'close', 'to': 'open'}, {'t': 65, 'step_idx': 55, 'from': 'open', 'to': 'close'}, {'t': 66, 'step_idx': 56, 'from': 'close', 'to': 'open'}, {'t': 70, 'step_idx': 60, 'from': 'open', 'to': 'close'}, {'t': 71, 'step_idx': 61, 'from': 'close', 'to': 'open'}, {'t': 145, 'step_idx': 135, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.14114655554294586, 'mean_within_chunk_delta': 0.06597977131605148, 'boundary_ratio': 2.139239841660498, 'num_chunk_boundaries': 28}",{},"{'mean_replan_l2': 0.5296610363626054, 'max_replan_l2': 4.542506694793701, 'std_replan_l2': 1.0432026883562606, 'num_replans': 28}",actions_pick_up_the_butter_and_place_it_in_the_basket_trial1_success.json
object,6,16,pick up the butter and place it in the basket,True,-7.5993343449307575,7.5993343449307575,1.226239666358444,-7.5993343449307575,142,0.0749475762399957,0.06826627486903396,0.07277892040689839,0.015009510872063246,"{'mean_action_delta': 0.07494757324457169, 'max_action_delta': 0.6516109108924866, 'std_action_delta': 0.06826627254486084, 'mean_action_accel': 0.05913465470075607, 'max_action_accel': 0.7140947580337524, 'mean_pos_delta': 0.07277891784906387, 'mean_rot_delta': 0.015009511262178421, 'mean_direction_consistency': 0.6723961864731142, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 65, 'step_idx': 55, 'from': 'close', 'to': 'open'}, {'t': 145, 'step_idx': 135, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10321809351444244, 'mean_within_chunk_delta': 0.06794249266386032, 'boundary_ratio': 1.519197919704023, 'num_chunk_boundaries': 28}",{},"{'mean_replan_l2': 0.3658637526844229, 'max_replan_l2': 3.541348934173584, 'std_replan_l2': 0.7083729046355813, 'num_replans': 28}",actions_pick_up_the_butter_and_place_it_in_the_basket_trial16_success.json
object,8,12,pick up the chocolate pudding and place it in the basket,True,-7.937146870385758,7.937146870385758,1.4152342742651622,-7.937146870385758,163,0.08268353184771345,0.08615493616066984,0.08075809280422551,0.013778757850368605,"{'mean_action_delta': 0.08268353343009949, 'max_action_delta': 0.6398047208786011, 'std_action_delta': 0.08615493774414062, 'mean_action_accel': 0.06767596304416656, 'max_action_accel': 0.7363526225090027, 'mean_pos_delta': 0.08075809478759766, 'mean_rot_delta': 0.01377875730395317, 'mean_direction_consistency': 0.6071134153464288, 'num_gripper_transitions': 8, 'gripper_transitions': [{'t': 60, 'step_idx': 50, 'from': 'close', 'to': 'open'}, {'t': 148, 'step_idx': 138, 'from': 'open', 'to': 'close'}, {'t': 150, 'step_idx': 140, 'from': 'close', 'to': 'open'}, {'t': 152, 'step_idx': 142, 'from': 'open', 'to': 'close'}, {'t': 155, 'step_idx': 145, 'from': 'close', 'to': 'open'}, {'t': 159, 'step_idx': 149, 'from': 'open', 'to': 'close'}, {'t': 160, 'step_idx': 150, 'from': 'close', 'to': 'open'}, {'t': 165, 'step_idx': 155, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.1325794905424118, 'mean_within_chunk_delta': 0.07040144503116608, 'boundary_ratio': 1.883192745315385, 'num_chunk_boundaries': 32}",{},"{'mean_replan_l2': 0.6384578986326233, 'max_replan_l2': 4.665703773498535, 'std_replan_l2': 1.1661053595766386, 'num_replans': 32}",actions_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_trial12_success.json
object,6,8,pick up the butter and place it in the basket,True,-7.5993343449307575,7.5993343449307575,1.226239666358444,-7.5993343449307575,165,0.058948394611034904,0.07083714221511854,0.057502008829033,0.008435120503347163,"{'mean_action_delta': 0.058948393911123276, 'max_action_delta': 0.563640296459198, 'std_action_delta': 0.07083714008331299, 'mean_action_accel': 0.04682781174778938, 'max_action_accel': 0.4767383933067322, 'mean_pos_delta': 0.057502008974552155, 'mean_rot_delta': 0.008435120806097984, 'mean_direction_consistency': 0.6255959641256946, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 69, 'step_idx': 59, 'from': 'close', 'to': 'open'}, {'t': 150, 'step_idx': 140, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10147540271282196, 'mean_within_chunk_delta': 0.04863882064819336, 'boundary_ratio': 2.0863047532915697, 'num_chunk_boundaries': 32}",{},"{'mean_replan_l2': 0.33716236613690853, 'max_replan_l2': 4.05623197555542, 'std_replan_l2': 0.7555837622354172, 'num_replans': 32}",actions_pick_up_the_butter_and_place_it_in_the_basket_trial8_success.json
object,3,8,pick up the bbq sauce and place it in the basket,True,-7.780275273458227,7.780275273458227,0.9599689546033782,-7.780275273458227,129,0.07661148959596176,0.05506141631981664,0.0750211421836866,0.011075282175625034,"{'mean_action_delta': 0.0766114890575409, 'max_action_delta': 0.3473130762577057, 'std_action_delta': 0.05506141483783722, 'mean_action_accel': 0.056592024862766266, 'max_action_accel': 0.506987988948822, 'mean_pos_delta': 0.07502114772796631, 'mean_rot_delta': 0.011075282469391823, 'mean_direction_consistency': 0.6769939172924972, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 63, 'step_idx': 53, 'from': 'close', 'to': 'open'}, {'t': 132, 'step_idx': 122, 'from': 'open', 'to': 'close'}, {'t': 135, 'step_idx': 125, 'from': 'close', 'to': 'open'}, {'t': 136, 'step_idx': 126, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10748451948165894, 'mean_within_chunk_delta': 0.06911803036928177, 'boundary_ratio': 1.5550865513295709, 'num_chunk_boundaries': 25}",{},"{'mean_replan_l2': 0.356552819609642, 'max_replan_l2': 2.830658197402954, 'std_replan_l2': 0.6490982099823871, 'num_replans': 25}",actions_pick_up_the_bbq_sauce_and_place_it_in_the_basket_trial8_success.json
object,4,15,pick up the ketchup and place it in the basket,True,-7.994222396733835,7.994222396733835,1.1636901688183525,-7.994222396733835,147,0.07285828936896095,0.06044829212991823,0.07155418726105293,0.0098697415461137,"{'mean_action_delta': 0.0728582888841629, 'max_action_delta': 0.5180837512016296, 'std_action_delta': 0.0604482926428318, 'mean_action_accel': 0.05651731789112091, 'max_action_accel': 0.6472842693328857, 'mean_pos_delta': 0.07155418395996094, 'mean_rot_delta': 0.009869742207229137, 'mean_direction_consistency': 0.7105430878955742, 'num_gripper_transitions': 5, 'gripper_transitions': [{'t': 64, 'step_idx': 54, 'from': 'close', 'to': 'open'}, {'t': 148, 'step_idx': 138, 'from': 'open', 'to': 'close'}, {'t': 150, 'step_idx': 140, 'from': 'close', 'to': 'open'}, {'t': 151, 'step_idx': 141, 'from': 'open', 'to': 'close'}, {'t': 155, 'step_idx': 145, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.11461751163005829, 'mean_within_chunk_delta': 0.06250771135091782, 'boundary_ratio': 1.833653946896191, 'num_chunk_boundaries': 29}",{},"{'mean_replan_l2': 0.48099757705269186, 'max_replan_l2': 2.996049404144287, 'std_replan_l2': 0.7561722179898763, 'num_replans': 29}",actions_pick_up_the_ketchup_and_place_it_in_the_basket_trial15_success.json
object,8,0,pick up the chocolate pudding and place it in the basket,True,-7.937146870385758,7.937146870385758,1.4152342742651622,-7.937146870385758,145,0.07084047050415797,0.06060135010686206,0.06932377486373298,0.009612418568495842,"{'mean_action_delta': 0.07084047049283981, 'max_action_delta': 0.3375030755996704, 'std_action_delta': 0.06060134992003441, 'mean_action_accel': 0.04646340012550354, 'max_action_accel': 0.26748761534690857, 'mean_pos_delta': 0.06932377815246582, 'mean_rot_delta': 0.009612418711185455, 'mean_direction_consistency': 0.6809815227117558, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 65, 'step_idx': 55, 'from': 'close', 'to': 'open'}, {'t': 147, 'step_idx': 137, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.08908145874738693, 'mean_within_chunk_delta': 0.06643746793270111, 'boundary_ratio': 1.340831634908534, 'num_chunk_boundaries': 28}",{},"{'mean_replan_l2': 0.37881756015121937, 'max_replan_l2': 4.1527099609375, 'std_replan_l2': 0.8892137967882074, 'num_replans': 28}",actions_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_trial0_success.json
object,1,8,pick up the cream cheese and place it in the basket,True,-8.284047927790414,8.284047927790414,1.2181635412827028,-8.284047927790414,123,0.08513953739807742,0.08141327842856892,0.0835134415929282,0.013002122952159089,"{'mean_action_delta': 0.08513954281806946, 'max_action_delta': 0.7762662768363953, 'std_action_delta': 0.08141327649354935, 'mean_action_accel': 0.06847063452005386, 'max_action_accel': 0.779768705368042, 'mean_pos_delta': 0.08351344615221024, 'mean_rot_delta': 0.01300212275236845, 'mean_direction_consistency': 0.679860774643165, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 60, 'step_idx': 50, 'from': 'close', 'to': 'open'}, {'t': 125, 'step_idx': 115, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.1415199488401413, 'mean_within_chunk_delta': 0.07133208960294724, 'boundary_ratio': 1.983959107715444, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.5539973189588636, 'max_replan_l2': 4.513436317443848, 'std_replan_l2': 1.0723228642478428, 'num_replans': 24}",actions_pick_up_the_cream_cheese_and_place_it_in_the_basket_trial8_success.json
object,1,2,pick up the cream cheese and place it in the basket,True,-8.284047927790414,8.284047927790414,1.2181635412827028,-8.284047927790414,166,0.06477101201925314,0.05356685591680552,0.06364385684613477,0.009198087374556274,"{'mean_action_delta': 0.06477101147174835, 'max_action_delta': 0.42094627022743225, 'std_action_delta': 0.05356685072183609, 'mean_action_accel': 0.054082952439785004, 'max_action_accel': 0.379140168428421, 'mean_pos_delta': 0.06364385783672333, 'mean_rot_delta': 0.009198087267577648, 'mean_direction_consistency': 0.6456667239573307, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 103, 'step_idx': 93, 'from': 'close', 'to': 'open'}, {'t': 168, 'step_idx': 158, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10905380547046661, 'mean_within_chunk_delta': 0.053700316697359085, 'boundary_ratio': 2.0307851457388097, 'num_chunk_boundaries': 33}",{},"{'mean_replan_l2': 0.5489815822943593, 'max_replan_l2': 2.8740711212158203, 'std_replan_l2': 0.7976164282623561, 'num_replans': 33}",actions_pick_up_the_cream_cheese_and_place_it_in_the_basket_trial2_success.json
object,8,17,pick up the chocolate pudding and place it in the basket,True,-7.937146870385758,7.937146870385758,1.4152342742651622,-7.937146870385758,148,0.09387322987562843,0.1380227930917603,0.09240860401709773,0.012822688213505205,"{'mean_action_delta': 0.09387323260307312, 'max_action_delta': 1.0464112758636475, 'std_action_delta': 0.1380227953195572, 'mean_action_accel': 0.09012972563505173, 'max_action_accel': 1.14699387550354, 'mean_pos_delta': 0.09240860491991043, 'mean_rot_delta': 0.01282268762588501, 'mean_direction_consistency': 0.6362384941479932, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 59, 'step_idx': 49, 'from': 'close', 'to': 'open'}, {'t': 140, 'step_idx': 130, 'from': 'open', 'to': 'close'}, {'t': 145, 'step_idx': 135, 'from': 'close', 'to': 'open'}, {'t': 150, 'step_idx': 140, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.1879206746816635, 'mean_within_chunk_delta': 0.07075987011194229, 'boundary_ratio': 2.655752114643124, 'num_chunk_boundaries': 29}",{},"{'mean_replan_l2': 0.678219602282705, 'max_replan_l2': 4.728752613067627, 'std_replan_l2': 1.298391282267504, 'num_replans': 29}",actions_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_trial17_success.json
object,3,15,pick up the bbq sauce and place it in the basket,True,-7.780275273458227,7.780275273458227,0.9599689546033782,-7.780275273458227,135,0.07493554401809155,0.062181109036662005,0.07402092476250298,0.008353901913201909,"{'mean_action_delta': 0.07493554055690765, 'max_action_delta': 0.353220134973526, 'std_action_delta': 0.06218110769987106, 'mean_action_accel': 0.062012530863285065, 'max_action_accel': 0.4945310354232788, 'mean_pos_delta': 0.07402092963457108, 'mean_rot_delta': 0.008353902027010918, 'mean_direction_consistency': 0.685669979150582, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 59, 'step_idx': 49, 'from': 'close', 'to': 'open'}, {'t': 138, 'step_idx': 128, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.12173974514007568, 'mean_within_chunk_delta': 0.06366786360740662, 'boundary_ratio': 1.91210664599579, 'num_chunk_boundaries': 26}",{},"{'mean_replan_l2': 0.38295135417809856, 'max_replan_l2': 2.0356345176696777, 'std_replan_l2': 0.5336233258534695, 'num_replans': 26}",actions_pick_up_the_bbq_sauce_and_place_it_in_the_basket_trial15_success.json
object,4,3,pick up the ketchup and place it in the basket,True,-7.994222396733835,7.994222396733835,1.1636901688183525,-7.994222396733835,149,0.06807712537576319,0.05730684835453279,0.0671718810729028,0.009216106256448059,"{'mean_action_delta': 0.06807712465524673, 'max_action_delta': 0.4689676761627197, 'std_action_delta': 0.05730684846639633, 'mean_action_accel': 0.0494428351521492, 'max_action_accel': 0.6649516820907593, 'mean_pos_delta': 0.06717188656330109, 'mean_rot_delta': 0.009216105565428734, 'mean_direction_consistency': 0.6409495468663217, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 72, 'step_idx': 62, 'from': 'close', 'to': 'open'}, {'t': 151, 'step_idx': 141, 'from': 'open', 'to': 'close'}, {'t': 155, 'step_idx': 145, 'from': 'close', 'to': 'open'}, {'t': 156, 'step_idx': 146, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.08436416834592819, 'mean_within_chunk_delta': 0.06410801410675049, 'boundary_ratio': 1.315969142414049, 'num_chunk_boundaries': 29}",{},"{'mean_replan_l2': 0.30704809943663663, 'max_replan_l2': 2.849503755569458, 'std_replan_l2': 0.6146731086588351, 'num_replans': 29}",actions_pick_up_the_ketchup_and_place_it_in_the_basket_trial3_success.json
